user_id,movie_id,rating
313,364,4
324,364,3
327,364,3
328,364,3
338,364,3
340,364,4
344,364,3
345,364,4
353,364,2
354,364,3
355,364,3
357,364,4
358,364,3
359,364,4
363,364,3
365,364,3
369,364,3
382,364,3
384,364,3
388,364,3
394,364,3
396,364,3
400,364,3
402,364,3
406,364,3
412,364,3
416,364,3
418,364,4
421,364,3
426,364,2
428,364,4
430,364,4
437,364,4
440,364,4
442,364,4
447,364,3
449,364,3
455,364,3
457,364,2
458,364,3
461,364,2
466,364,4
468,364,3
471,364,3
472,364,3
473,364,4
480,364,4
487,364,4
495,364,3
496,364,4
500,364,2
501,364,3
505,364,2
506,364,3
509,364,3
514,364,2
516,364,3
518,364,3
522,364,2
523,364,3
530,364,4
531,364,3
534,364,4
535,364,3
548,364,3
551,364,3
556,364,3
559,364,3
560,364,3
561,364,3
562,364,4
563,364,3
564,364,3
574,364,3
575,364,3
577,364,3
580,364,3
582,364,3
584,364,3
588,364,3
590,364,3
592,364,2
595,364,3
596,364,3
598,364,3
602,364,4
603,364,4
607,364,3
612,364,3
615,364,3
617,364,3
623,364,3
627,364,2
629,364,2
633,364,3
639,364,3
641,364,3
646,364,4
648,364,2
649,364,3
653,364,4
654,364,4
655,364,4
658,364,4
659,364,4
662,364,3
665,364,4
564,621,4
609,621,2
647,621,3
468,55687,3
110,378,4
168,378,3
239,378,3
242,378,3
306,378,3
311,378,3
358,378,2
487,378,3
518,378,3
534,378,3
564,378,2
652,378,3
41,2322,3
213,2322,3
311,2322,3
533,2322,3
564,2322,2
575,2322,2
597,2322,3
12,3179,2
102,3179,2
189,3179,2
193,3179,3
212,3179,4
220,3179,3
407,3179,3
509,3179,3
564,3179,3
605,3179,3
656,3179,4
15,4232,3
41,4232,3
61,4232,3
73,4232,1
130,4232,3
213,4232,2
272,4232,3
346,4232,4
418,4232,2
460,4232,3
468,4232,2
475,4232,2
620,4232,2
624,4232,2
95,2928,3
547,2928,3
564,2928,3
17,2892,3
299,2892,3
581,2892,1
165,8860,2
201,8860,3
212,8860,3
213,8860,3
255,8860,3
313,8860,3
353,8860,1
380,8860,3
427,8860,1
452,8860,2
480,8860,3
624,31000,2
621,4104,1
624,4104,2
15,784,2
19,784,3
22,784,2
25,784,3
48,784,2
55,784,3
67,784,3
70,784,3
73,784,2
86,784,2
105,784,2
109,784,3
115,784,2
150,784,3
165,784,2
212,784,2
217,784,3
243,784,3
247,784,3
253,784,4
268,784,2
284,784,3
285,784,2
292,784,1
306,784,3
313,784,2
318,784,3
323,784,3
353,784,2
358,784,2
383,784,2
384,784,2
388,784,3
412,784,2
416,784,2
433,784,2
452,784,2
457,784,2
460,784,3
461,784,3
468,784,2
480,784,2
490,784,3
500,784,2
502,784,3
506,784,3
514,784,2
522,784,2
523,784,2
548,784,3
554,784,2
562,784,3
564,784,3
596,784,3
603,784,4
607,784,3
627,784,2
640,784,3
665,784,2
4,1968,4
5,1968,3
15,1968,3
30,1968,3
43,1968,3
51,1968,3
56,1968,4
57,1968,3
59,1968,2
61,1968,4
69,1968,4
73,1968,4
77,1968,3
78,1968,4
88,1968,3
93,1968,3
102,1968,3
105,1968,3
106,1968,4
111,1968,3
119,1968,3
123,1968,3
130,1968,4
133,1968,2
134,1968,3
136,1968,2
139,1968,3
149,1968,3
160,1968,3
164,1968,3
166,1968,3
175,1968,3
177,1968,4
178,1968,4
187,1968,4
202,1968,3
206,1968,4
210,1968,3
212,1968,3
216,1968,4
232,1968,4
235,1968,3
239,1968,4
242,1968,3
247,1968,3
257,1968,1
262,1968,4
268,1968,4
275,1968,4
285,1968,3
292,1968,4
293,1968,4
294,1968,3
297,1968,3
303,1968,3
304,1968,3
306,1968,3
322,1968,2
342,1968,3
345,1968,4
350,1968,3
351,1968,4
358,1968,3
367,1968,3
373,1968,3
378,1968,3
380,1968,3
388,1968,3
393,1968,3
394,1968,4
402,1968,3
408,1968,3
428,1968,4
430,1968,4
431,1968,4
433,1968,3
439,1968,3
441,1968,3
442,1968,4
452,1968,3
457,1968,3
460,1968,4
461,1968,4
463,1968,3
466,1968,3
468,1968,3
472,1968,3
479,1968,4
480,1968,3
483,1968,3
486,1968,4
497,1968,4
500,1968,4
505,1968,3
509,1968,3
518,1968,4
527,1968,3
544,1968,4
545,1968,4
547,1968,2
554,1968,3
561,1968,3
564,1968,3
574,1968,3
575,1968,3
580,1968,3
596,1968,3
598,1968,3
599,1968,4
605,1968,3
606,1968,3
607,1968,3
614,1968,3
621,1968,3
624,1968,3
626,1968,4
654,1968,4
177,66,2
361,66,3
396,66,2
564,66,2
624,66,2
641,638,3
299,27322,3
30,1624,3
624,4477,2
262,105763,3
434,816,3
57,2163,2
58,2163,3
95,2163,3
102,2163,3
129,2163,3
243,2163,3
294,2163,3
564,2163,3
605,2163,3
18,18,3
30,18,2
36,18,3
67,18,3
86,18,4
111,18,2
112,18,3
135,18,3
154,18,4
177,18,3
255,18,2
408,18,4
452,18,3
457,18,2
461,18,2
502,18,3
507,18,3
549,18,2
564,18,2
571,18,4
596,18,3
607,18,3
616,18,3
636,18,3
655,18,3
659,18,2
15,2058,2
66,2058,3
73,2058,2
105,2058,3
119,2058,3
150,2058,3
207,2058,1
213,2058,3
235,2058,4
242,2058,3
245,2058,4
247,2058,3
285,2058,3
287,2058,4
290,2058,3
294,2058,3
295,2058,3
311,2058,2
360,2058,3
371,2058,3
380,2058,2
381,2058,3
408,2058,3
452,2058,3
463,2058,3
480,2058,3
504,2058,4
534,2058,3
550,2058,3
562,2058,4
607,2058,3
652,2058,3
664,2058,3
39,330,2
92,330,3
195,330,2
254,330,3
285,330,3
388,330,3
457,330,2
514,330,3
551,330,3
564,330,3
56,33660,3
61,33660,2
94,33660,4
199,33660,3
212,33660,3
250,33660,3
255,33660,3
275,33660,4
328,33660,2
333,33660,3
380,33660,3
468,33660,3
500,33660,3
509,33660,3
522,33660,3
527,33660,4
547,33660,3
578,33660,3
654,33660,4
30,1701,3
102,1701,3
312,1701,3
358,1701,3
363,1701,2
407,1701,3
408,1701,2
452,1701,3
468,1701,3
472,1701,3
491,1701,4
509,1701,4
510,1701,3
564,1701,4
580,1701,3
608,1701,3
187,26422,4
6,1639,2
12,1639,2
15,1639,3
27,1639,3
45,1639,3
52,1639,2
63,1639,4
73,1639,3
83,1639,4
88,1639,4
111,1639,3
115,1639,3
119,1639,3
165,1639,3
174,1639,3
187,1639,3
189,1639,3
212,1639,3
216,1639,4
242,1639,3
268,1639,3
269,1639,3
280,1639,3
291,1639,3
292,1639,3
299,1639,3
303,1639,3
323,1639,2
330,1639,2
342,1639,3
345,1639,4
373,1639,3
380,1639,3
388,1639,3
405,1639,2
407,1639,3
408,1639,4
422,1639,4
431,1639,4
451,1639,2
452,1639,2
461,1639,3
462,1639,3
463,1639,3
466,1639,4
472,1639,3
480,1639,3
502,1639,4
509,1639,3
518,1639,3
520,1639,3
528,1639,4
547,1639,1
561,1639,3
562,1639,4
564,1639,4
574,1639,4
580,1639,3
605,1639,2
608,1639,3
624,1639,4
642,1639,3
654,1639,3
664,1639,3
665,1639,3
58,415,2
85,415,3
110,415,3
184,415,2
242,415,3
311,415,2
395,415,2
487,415,3
514,415,2
518,415,3
564,415,3
654,415,4
6,8874,4
8,8874,3
15,8874,2
17,8874,3
26,8874,2
40,8874,4
48,8874,4
56,8874,4
72,8874,3
73,8874,3
77,8874,4
78,8874,3
83,8874,4
88,8874,3
94,8874,2
98,8874,4
105,8874,3
124,8874,3
134,8874,4
149,8874,3
150,8874,3
157,8874,3
165,8874,3
178,8874,3
187,8874,3
199,8874,3
200,8874,4
201,8874,3
212,8874,3
230,8874,4
262,8874,4
270,8874,4
273,8874,4
294,8874,3
309,8874,3
313,8874,3
316,8874,4
328,8874,2
346,8874,4
353,8874,3
355,8874,3
366,8874,3
367,8874,3
370,8874,4
380,8874,3
423,8874,4
427,8874,3
461,8874,3
468,8874,3
475,8874,3
480,8874,4
483,8874,3
486,8874,3
509,8874,2
519,8874,4
524,8874,4
547,8874,2
553,8874,3
561,8874,3
563,8874,3
574,8874,3
580,8874,3
584,8874,3
610,8874,3
615,8874,4
624,8874,3
628,8874,3
635,8874,3
655,8874,3
664,8874,3
2,266,4
19,266,2
21,266,3
32,266,3
47,266,3
64,266,4
67,266,3
73,266,3
82,266,3
83,266,4
86,266,3
92,266,2
93,266,3
95,266,4
110,266,3
119,266,3
124,266,3
128,266,4
130,266,2
144,266,3
151,266,3
161,266,3
182,266,3
192,266,4
212,266,3
248,266,4
279,266,3
306,266,3
308,266,4
311,266,2
313,266,3
339,266,3
344,266,4
385,266,3
388,266,2
389,266,3
400,266,3
421,266,3
425,266,3
442,266,4
447,266,3
452,266,3
461,266,2
463,266,3
487,266,4
493,266,3
496,266,4
505,266,3
509,266,3
514,266,3
516,266,3
517,266,4
518,266,2
523,266,4
528,266,3
533,266,3
534,266,3
536,266,3
537,266,3
547,266,3
564,266,2
585,266,3
590,266,3
596,266,3
607,266,1
627,266,3
629,266,3
645,266,3
649,266,3
659,266,2
662,266,3
665,266,3
667,266,3
135,754,3
412,754,3
564,754,3
73,2142,3
128,2142,3
185,2142,3
289,2142,4
294,2142,3
328,2142,3
408,2142,3
534,2142,4
557,2142,2
564,2142,3
624,2142,3
665,2142,3
73,8854,3
509,4961,3
547,26180,3
436,1669,3
2,468,3
19,468,3
35,468,3
57,468,3
68,468,3
79,468,1
86,468,3
99,468,3
105,468,3
121,468,3
122,468,3
126,468,3
220,468,3
224,468,3
229,468,3
232,468,3
294,468,3
385,468,3
396,468,3
405,468,3
452,468,3
468,468,3
469,468,3
516,468,3
536,468,2
548,468,3
564,468,2
575,468,3
590,468,3
605,468,3
649,468,3
658,468,3
667,468,3
17,2118,3
30,2118,3
57,2118,2
95,2118,3
102,2118,3
118,2118,3
119,2118,3
120,2118,4
137,2118,4
212,2118,3
262,2118,3
311,2118,3
452,2118,3
461,2118,3
480,2118,4
482,2118,3
518,2118,4
550,2118,4
564,2118,3
575,2118,2
482,2649,4
30,2255,2
306,2255,2
358,2255,2
373,2255,3
564,2255,3
30,782,3
128,782,3
284,782,3
318,782,3
534,782,3
564,782,3
23,1959,2
51,1959,3
68,1959,4
131,1959,3
189,1959,2
196,1959,3
212,1959,2
232,1959,3
242,1959,4
306,1959,3
341,1959,3
342,1959,3
350,1959,3
358,1959,2
359,1959,4
442,1959,4
460,1959,3
463,1959,3
468,1959,2
497,1959,4
500,1959,3
505,1959,3
509,1959,3
518,1959,2
545,1959,4
554,1959,3
564,1959,4
575,1959,3
587,1959,4
656,1959,4
15,1281,2
21,1281,3
23,1281,3
102,1281,4
195,1281,3
236,1281,4
243,1281,4
265,1281,3
297,1281,3
335,1281,3
358,1281,4
387,1281,3
423,1281,3
468,1281,3
481,1281,4
505,1281,3
509,1281,3
580,1281,3
585,1281,4
596,1281,3
597,1281,3
608,1281,3
648,1281,4
5,4995,4
8,4995,3
15,4995,2
16,4995,4
17,4995,3
23,4995,4
26,4995,3
30,4995,4
38,4995,4
45,4995,2
48,4995,3
68,4995,3
72,4995,3
73,4995,4
78,4995,4
84,4995,4
88,4995,3
93,4995,3
94,4995,4
99,4995,4
104,4995,3
105,4995,2
124,4995,3
130,4995,3
138,4995,4
139,4995,3
152,4995,3
165,4995,3
169,4995,3
187,4995,4
199,4995,3
200,4995,4
212,4995,4
213,4995,2
226,4995,3
234,4995,4
235,4995,4
240,4995,3
245,4995,3
250,4995,4
251,4995,4
253,4995,4
255,4995,3
260,4995,2
263,4995,3
268,4995,3
270,4995,4
275,4995,4
282,4995,3
283,4995,3
292,4995,3
293,4995,3
294,4995,3
295,4995,4
303,4995,3
311,4995,3
313,4995,4
316,4995,3
323,4995,4
324,4995,3
333,4995,4
346,4995,2
355,4995,3
365,4995,4
371,4995,4
380,4995,3
382,4995,3
388,4995,3
402,4995,3
405,4995,4
407,4995,3
418,4995,4
426,4995,4
428,4995,3
430,4995,3
431,4995,3
441,4995,4
442,4995,4
450,4995,4
452,4995,3
456,4995,3
457,4995,3
463,4995,3
465,4995,3
468,4995,3
472,4995,3
478,4995,4
479,4995,4
481,4995,3
500,4995,3
501,4995,3
505,4995,3
509,4995,3
515,4995,4
522,4995,4
523,4995,4
526,4995,4
544,4995,4
547,4995,3
553,4995,4
558,4995,4
580,4995,3
582,4995,3
584,4995,3
586,4995,4
587,4995,3
596,4995,3
598,4995,3
600,4995,3
615,4995,3
625,4995,4
648,4995,4
654,4995,4
671,4995,3
234,45928,3
380,45928,3
659,563,3
30,2639,3
102,2639,3
119,2639,3
160,2639,3
306,2639,3
388,2639,3
452,2639,2
529,2639,2
547,2639,3
564,2639,3
110,489,3
153,489,3
168,489,2
182,489,3
239,489,2
254,489,3
311,489,2
344,489,3
396,489,2
416,489,2
487,489,3
564,489,3
38,8197,4
481,8197,4
547,8197,2
15,6283,2
48,6283,3
157,6283,3
176,6283,3
199,6283,3
213,6283,3
270,6283,4
298,6283,4
352,6283,3
353,6283,2
397,6283,3
402,6283,3
481,6283,4
563,6283,3
580,6283,3
601,6283,3
624,4233,2
5,597,4
15,597,2
19,597,3
20,597,3
21,597,3
23,597,3
30,597,3
36,597,3
50,597,3
67,597,4
68,597,3
69,597,4
73,597,3
77,597,2
85,597,3
86,597,3
92,597,2
93,597,3
97,597,2
98,597,4
105,597,3
110,597,4
111,597,3
118,597,3
119,597,3
120,597,3
121,597,3
125,597,3
127,597,4
128,597,4
130,597,3
134,597,3
145,597,4
151,597,3
152,597,2
159,597,3
160,597,4
161,597,3
168,597,3
182,597,4
184,597,3
187,597,3
188,597,3
192,597,2
194,597,3
195,597,3
200,597,3
212,597,3
213,597,3
219,597,3
220,597,3
232,597,2
235,597,3
240,597,3
242,597,4
247,597,3
249,597,3
253,597,3
254,597,3
262,597,2
263,597,3
268,597,2
279,597,3
281,597,3
282,597,2
283,597,3
288,597,3
292,597,4
294,597,3
295,597,4
302,597,3
303,597,3
306,597,3
308,597,2
311,597,4
312,597,4
313,597,3
338,597,3
344,597,2
353,597,2
354,597,3
355,597,2
358,597,3
369,597,3
372,597,4
380,597,3
381,597,3
385,597,3
388,597,3
394,597,3
396,597,3
399,597,3
400,597,3
416,597,3
418,597,4
422,597,3
430,597,3
442,597,4
452,597,3
458,597,3
461,597,4
462,597,3
463,597,2
468,597,2
471,597,3
487,597,3
493,597,3
495,597,3
496,597,3
500,597,2
505,597,3
508,597,2
509,597,2
514,597,3
516,597,3
517,597,3
518,597,3
527,597,2
534,597,3
535,597,2
547,597,3
548,597,3
552,597,2
560,597,3
562,597,4
564,597,3
574,597,3
577,597,3
580,597,3
590,597,3
593,597,3
596,597,3
602,597,3
607,597,3
624,597,3
627,597,3
629,597,3
641,597,3
649,597,3
652,597,3
654,597,3
659,597,3
662,597,3
664,597,3
665,597,4
666,597,2
667,597,3
17,714,4
255,714,4
262,714,3
299,714,4
430,714,4
472,714,2
502,714,4
509,714,2
510,714,2
537,714,3
544,714,4
73,62394,2
157,62394,1
213,62394,2
475,62394,2
580,62394,2
615,62394,2
19,547,3
177,547,2
285,547,3
534,547,3
564,547,3
254,184,3
564,184,4
295,32302,2
2,586,3
5,586,3
15,586,2
19,586,3
21,586,3
22,586,2
23,586,3
30,586,3
36,586,2
56,586,3
59,586,1
61,586,3
67,586,3
68,586,3
69,586,4
73,586,3
77,586,2
85,586,3
86,586,2
88,586,2
93,586,2
105,586,3
110,586,4
111,586,3
114,586,4
125,586,3
127,586,3
134,586,2
136,586,3
149,586,3
150,586,2
152,586,2
157,586,3
160,586,3
161,586,3
163,586,3
165,586,4
172,586,3
184,586,3
187,586,3
188,586,3
192,586,4
200,586,3
212,586,2
213,586,2
220,586,2
243,586,3
247,586,3
262,586,3
263,586,3
266,586,3
268,586,4
278,586,2
279,586,3
283,586,2
285,586,2
292,586,3
294,586,3
302,586,3
303,586,2
306,586,3
311,586,3
312,586,2
313,586,3
344,586,2
353,586,2
358,586,3
382,586,3
385,586,3
388,586,3
396,586,3
399,586,2
400,586,3
405,586,3
416,586,3
418,586,3
426,586,3
428,586,3
440,586,3
442,586,3
452,586,3
457,586,2
461,586,2
466,586,3
468,586,2
471,586,2
479,586,3
480,586,4
487,586,3
496,586,3
500,586,3
508,586,3
509,586,3
514,586,3
516,586,3
518,586,4
527,586,2
529,586,3
531,586,2
534,586,3
535,586,3
547,586,3
548,586,3
551,586,3
552,586,2
556,586,3
560,586,3
561,586,3
562,586,3
564,586,2
574,586,3
577,586,3
584,586,2
593,586,3
595,586,3
596,586,3
603,586,3
605,586,3
607,586,2
624,586,3
627,586,2
629,586,4
646,586,4
648,586,2
649,586,3
654,586,4
662,586,3
665,586,3
666,586,3
41,6116,4
597,2923,3
518,2898,3
564,2898,3
294,6970,3
328,6970,4
452,6970,3
547,6970,2
609,617,2
202,5910,2
352,32456,3
204,8838,3
452,8838,3
468,8838,3
529,8838,3
547,8838,3
3,267,3
22,267,2
73,267,3
91,267,3
114,267,2
140,267,3
157,267,2
308,267,4
468,267,2
516,267,3
549,267,2
563,267,3
564,267,2
41,6264,3
150,6264,2
213,6264,2
73,4415,3
23,8656,2
38,8656,4
359,8656,4
19,929,3
387,929,3
547,929,3
585,929,3
587,929,3
504,1878,3
30,1965,3
34,1965,3
41,1965,3
46,1965,4
73,1965,3
102,1965,3
105,1965,3
118,1965,3
119,1965,4
155,1965,2
159,1965,3
195,1965,2
214,1965,3
232,1965,4
299,1965,4
306,1965,3
342,1965,3
346,1965,3
363,1965,3
373,1965,3
424,1965,3
463,1965,3
468,1965,3
472,1965,3
510,1965,3
547,1965,3
564,1965,3
580,1965,3
585,1965,3
594,1965,4
624,1965,2
661,1965,3
36,312,3
188,312,3
306,312,3
452,312,3
564,312,4
254,846,3
558,846,3
564,846,3
19,1389,2
95,1389,3
102,1389,2
103,1389,2
120,1389,2
247,1389,2
353,1389,2
514,1389,2
564,1389,3
605,1389,2
624,1389,2
646,1389,2
270,108548,3
15,95,2
18,95,3
19,95,3
21,95,3
24,95,3
44,95,3
47,95,3
50,95,3
55,95,3
67,95,2
70,95,4
77,95,2
80,95,2
87,95,3
88,95,2
92,95,3
100,95,3
105,95,2
110,95,4
111,95,3
112,95,3
119,95,2
121,95,3
126,95,3
150,95,3
151,95,3
152,95,3
161,95,3
175,95,3
177,95,3
182,95,3
194,95,3
195,95,3
212,95,3
213,95,2
224,95,3
232,95,3
233,95,3
242,95,3
252,95,3
256,95,3
284,95,3
292,95,3
295,95,3
311,95,3
312,95,2
318,95,3
319,95,3
329,95,3
353,95,2
355,95,3
367,95,3
383,95,3
384,95,2
385,95,2
389,95,4
390,95,3
394,95,3
413,95,3
418,95,3
434,95,3
442,95,2
459,95,3
460,95,3
464,95,4
487,95,4
490,95,3
496,95,3
507,95,3
516,95,3
517,95,3
518,95,3
530,95,4
534,95,3
535,95,3
537,95,2
548,95,3
555,95,2
559,95,3
562,95,3
564,95,3
577,95,3
589,95,3
593,95,3
605,95,3
607,95,2
608,95,3
624,95,2
627,95,2
640,95,3
641,95,3
650,95,3
667,95,3
195,944,3
232,944,3
311,944,2
232,473,2
285,473,2
564,473,2
150,544,2
247,544,3
344,544,2
388,544,2
487,544,3
496,544,3
548,544,3
564,544,2
589,544,3
558,3116,3
408,1051,3
461,1051,2
502,1051,3
509,1051,3
537,1051,2
547,1051,3
564,1051,3
28,1366,4
30,1366,4
102,1366,3
187,1366,3
289,1366,3
294,1366,3
388,1366,3
468,1366,2
509,1366,3
514,1366,3
518,1366,3
564,1366,3
641,1366,4
39,606,3
92,606,2
457,606,2
514,606,3
564,606,3
659,606,2
547,746,2
4,380,3
7,380,3
15,380,3
19,380,3
20,380,3
21,380,3
23,380,3
24,380,3
26,380,3
30,380,3
32,380,3
39,380,4
41,380,3
42,380,3
47,380,3
50,380,3
57,380,3
59,380,1
63,380,3
64,380,3
68,380,3
73,380,3
77,380,2
82,380,3
85,380,4
88,380,2
91,380,4
92,380,3
99,380,2
105,380,3
108,380,3
110,380,4
111,380,4
114,380,4
120,380,3
121,380,3
122,380,2
126,380,3
127,380,3
128,380,3
130,380,3
137,380,4
144,380,3
145,380,4
146,380,2
150,380,3
151,380,3
152,380,3
159,380,3
161,380,3
165,380,3
168,380,3
181,380,4
182,380,3
184,380,3
188,380,4
191,380,3
192,380,3
194,380,3
195,380,3
199,380,3
201,380,3
213,380,2
214,380,3
224,380,3
225,380,3
228,380,2
235,380,3
237,380,2
239,380,3
240,380,2
241,380,3
242,380,4
243,380,3
246,380,3
247,380,3
254,380,3
261,380,3
262,380,2
266,380,3
268,380,3
279,380,3
280,380,3
281,380,3
282,380,3
290,380,3
292,380,4
294,380,3
295,380,3
303,380,3
305,380,2
306,380,4
311,380,3
312,380,4
313,380,3
317,380,3
319,380,3
328,380,3
344,380,3
353,380,2
354,380,3
355,380,3
358,380,2
367,380,4
369,380,2
375,380,3
380,380,3
381,380,2
383,380,2
384,380,4
385,380,3
386,380,2
389,380,4
390,380,4
394,380,3
396,380,3
400,380,3
405,380,2
409,380,3
410,380,3
414,380,2
415,380,4
416,380,3
418,380,3
421,380,3
423,380,2
430,380,4
433,380,3
437,380,3
440,380,3
442,380,3
447,380,3
449,380,3
452,380,3
457,380,2
461,380,2
462,380,3
463,380,3
464,380,3
471,380,3
472,380,2
480,380,3
483,380,3
487,380,3
491,380,2
496,380,3
505,380,3
508,380,3
509,380,2
513,380,3
514,380,3
516,380,3
517,380,3
518,380,3
523,380,3
525,380,4
532,380,3
534,380,3
535,380,3
536,380,3
537,380,3
538,380,2
547,380,3
548,380,3
550,380,3
555,380,3
556,380,3
559,380,4
561,380,3
562,380,3
564,380,4
568,380,4
577,380,4
580,380,2
588,380,4
589,380,3
590,380,3
592,380,4
593,380,2
596,380,3
602,380,3
603,380,4
607,380,4
619,380,3
624,380,3
626,380,4
627,380,3
629,380,3
633,380,2
639,380,3
641,380,3
649,380,3
654,380,3
657,380,3
659,380,4
662,380,3
665,380,3
667,380,3
15,466,2
21,466,3
49,466,3
60,466,3
73,466,2
85,466,3
91,466,4
92,466,2
110,466,4
115,466,3
126,466,3
157,466,2
165,466,3
209,466,3
217,466,3
221,466,2
232,466,3
247,466,2
254,466,3
268,466,4
285,466,2
288,466,4
292,466,2
294,466,3
295,466,3
302,466,3
308,466,3
354,466,3
358,466,2
370,466,3
384,466,3
388,466,3
396,466,2
401,466,3
416,466,3
440,466,3
457,466,2
461,466,1
487,466,3
516,466,3
518,466,2
520,466,2
522,466,3
532,466,3
548,466,3
552,466,3
561,466,3
574,466,2
580,466,3
590,466,3
593,466,3
596,466,3
603,466,3
607,466,3
615,466,3
624,466,3
641,466,3
646,466,3
654,466,4
10,2108,3
15,2108,4
30,2108,3
119,2108,3
130,2108,3
198,2108,4
232,2108,3
239,2108,3
242,2108,3
285,2108,3
306,2108,3
358,2108,3
373,2108,3
380,2108,3
387,2108,3
388,2108,3
405,2108,3
407,2108,3
434,2108,3
452,2108,3
461,2108,2
462,2108,3
472,2108,3
493,2108,3
505,2108,3
509,2108,3
510,2108,3
518,2108,2
547,2108,3
564,2108,4
580,2108,3
585,2108,3
597,2108,4
605,2108,2
607,2108,3
624,2108,3
644,2108,4
646,2108,4
654,2108,4
30,4488,3
33,4488,2
73,4488,3
452,4488,3
21,948,3
23,948,3
102,948,4
232,948,2
311,948,3
342,948,3
363,948,3
387,948,3
537,948,3
547,948,3
575,948,3
48,41769,3
55,609,3
67,609,3
70,609,4
164,609,2
182,609,3
187,609,3
254,609,3
361,609,3
390,609,3
530,609,2
543,609,3
605,609,3
632,609,3
640,609,3
291,941,4
542,941,3
575,941,3
624,941,3
17,942,3
23,942,3
56,942,2
195,942,4
236,942,4
265,942,3
268,942,3
311,942,2
321,942,3
322,942,3
358,942,3
376,942,3
387,942,4
468,942,3
472,942,4
505,942,3
537,942,3
547,942,4
564,942,3
569,942,3
575,942,3
587,942,3
597,942,3
605,942,4
614,942,4
642,942,3
119,943,3
195,943,3
222,943,4
232,943,4
236,943,4
311,943,3
452,943,3
537,943,3
569,943,4
575,943,3
597,943,3
605,943,3
102,927,3
240,927,3
427,927,4
529,927,4
547,927,4
17,928,4
19,928,4
23,928,4
30,928,4
99,928,3
102,928,3
236,928,3
262,928,2
311,928,2
358,928,3
431,928,4
467,928,4
468,928,3
472,928,4
505,928,3
547,928,4
564,928,3
569,928,4
575,928,3
587,928,4
597,928,3
614,928,4
626,928,3
15,19,2
23,19,2
32,19,3
33,19,3
58,19,2
69,19,3
73,19,2
85,19,3
86,19,2
91,19,3
92,19,2
95,19,3
105,19,2
110,19,3
115,19,3
124,19,3
130,19,2
134,19,2
145,19,4
150,19,3
151,19,3
163,19,1
165,19,2
176,19,2
192,19,3
194,19,3
212,19,2
213,19,2
219,19,3
243,19,3
247,19,3
253,19,2
254,19,3
255,19,2
261,19,4
262,19,2
268,19,2
285,19,2
288,19,4
298,19,3
306,19,3
313,19,2
324,19,3
353,19,2
355,19,3
357,19,3
358,19,2
380,19,3
384,19,3
385,19,3
389,19,2
412,19,3
416,19,3
430,19,2
433,19,2
447,19,3
452,19,2
457,19,2
468,19,2
487,19,3
496,19,2
500,19,3
506,19,3
516,19,3
517,19,3
518,19,3
522,19,3
527,19,2
528,19,2
532,19,3
535,19,2
536,19,2
548,19,3
560,19,3
562,19,3
564,19,3
574,19,3
580,19,2
588,19,2
596,19,2
604,19,2
605,19,3
607,19,2
624,19,2
627,19,2
641,19,3
649,19,3
653,19,3
654,19,4
659,19,2
662,19,2
666,19,3
2,165,3
15,165,3
19,165,3
24,165,3
26,165,2
30,165,3
32,165,3
36,165,3
39,165,4
41,165,3
42,165,3
47,165,3
50,165,3
53,165,3
64,165,3
73,165,3
77,165,2
82,165,3
85,165,3
88,165,3
89,165,3
92,165,3
105,165,3
110,165,4
114,165,3
121,165,3
122,165,2
130,165,2
134,165,3
144,165,3
145,165,4
146,165,3
150,165,3
151,165,3
157,165,3
159,165,3
161,165,3
165,165,4
168,165,3
177,165,4
182,165,3
188,165,2
191,165,3
194,165,3
195,165,2
201,165,3
212,165,3
213,165,3
224,165,3
240,165,3
242,165,3
247,165,3
249,165,3
250,165,4
254,165,3
268,165,3
279,165,3
282,165,3
288,165,3
290,165,4
294,165,3
295,165,3
302,165,3
306,165,3
311,165,3
313,165,3
317,165,3
330,165,2
339,165,3
344,165,3
353,165,3
354,165,2
355,165,3
369,165,3
375,165,3
384,165,3
385,165,3
388,165,3
390,165,3
394,165,3
400,165,3
409,165,2
410,165,3
415,165,3
416,165,3
417,165,3
421,165,2
423,165,2
440,165,3
447,165,3
452,165,3
455,165,3
457,165,2
458,165,3
461,165,2
464,165,3
480,165,4
487,165,3
495,165,3
496,165,3
516,165,3
517,165,3
518,165,3
522,165,3
527,165,2
531,165,1
534,165,3
535,165,3
536,165,4
538,165,3
547,165,4
552,165,3
556,165,4
560,165,3
562,165,3
564,165,3
568,165,3
570,165,4
574,165,3
577,165,4
586,165,3
588,165,3
589,165,3
590,165,3
592,165,4
593,165,3
596,165,3
605,165,3
607,165,3
619,165,3
624,165,3
627,165,3
639,165,3
641,165,3
649,165,3
654,165,3
657,165,3
662,165,3
664,165,3
665,165,3
666,165,2
667,165,3
15,196,2
19,196,3
21,196,3
30,196,2
41,196,3
85,196,3
92,196,3
95,196,3
101,196,3
103,196,2
105,196,2
119,196,2
134,196,2
150,196,2
165,196,2
168,196,2
177,196,3
188,196,3
194,196,3
195,196,2
209,196,3
213,196,2
241,196,3
247,196,3
254,196,3
279,196,3
306,196,2
319,196,3
331,196,3
345,196,2
346,196,3
380,196,2
385,196,3
396,196,3
439,196,3
461,196,2
464,196,3
516,196,3
518,196,3
533,196,2
536,196,3
551,196,3
552,196,3
555,196,3
564,196,3
574,196,3
580,196,3
590,196,3
593,196,3
